"CurrencyRateID","CurrencyRateDate","FromCurrencyCode","ToCurrencyCode","AverageRate","EndOfDayRate","ModifiedDate"
293,"2001-07-23 00:00:00","USD","EUR",0.9779,0.9782,"2001-07-23 00:00:00"
294,"2001-07-23 00:00:00","USD","FRF",6.4151,6.4154,"2001-07-23 00:00:00"
295,"2001-07-23 00:00:00","USD","GBP",0.6159,0.6163,"2001-07-23 00:00:00"
296,"2001-07-23 00:00:00","USD","JPY",102.8,102.849,"2001-07-23 00:00:00"
297,"2001-07-23 00:00:00","USD","MXN",9.4649,9.4749,"2001-07-23 00:00:00"
298,"2001-07-23 00:00:00","USD","SAR",3.7505,3.758,"2001-07-23 00:00:00"
299,"2001-07-23 00:00:00","USD","VEB",638.5,638.57,"2001-07-23 00:00:00"
300,"2001-07-24 00:00:00","USD","ARS",1.0,0.999,"2001-07-24 00:00:00"
301,"2001-07-24 00:00:00","USD","AUD",1.5686,1.5685,"2001-07-24 00:00:00"
302,"2001-07-24 00:00:00","USD","BRL",1.866,1.865,"2001-07-24 00:00:00"
303,"2001-07-24 00:00:00","USD","CAD",1.4785,1.4717,"2001-07-24 00:00:00"
304,"2001-07-24 00:00:00","USD","CNY",8.237,8.2368,"2001-07-24 00:00:00"
305,"2001-07-24 00:00:00","USD","DEM",1.9085,1.9079,"2001-07-24 00:00:00"
306,"2001-07-24 00:00:00","USD","EUR",0.9758,0.9754,"2001-07-24 00:00:00"
307,"2001-07-24 00:00:00","USD","FRF",6.4008,6.4002,"2001-07-24 00:00:00"
308,"2001-07-24 00:00:00","USD","GBP",0.6149,0.614,"2001-07-24 00:00:00"
309,"2001-07-24 00:00:00","USD","JPY",102.815,102.77,"2001-07-24 00:00:00"
310,"2001-07-24 00:00:00","USD","MXN",9.4619,9.461,"2001-07-24 00:00:00"
311,"2001-07-24 00:00:00","USD","SAR",3.7507,3.7458,"2001-07-24 00:00:00"
312,"2001-07-24 00:00:00","USD","VEB",642.0099,642.0,"2001-07-24 00:00:00"
313,"2001-07-25 00:00:00","USD","ARS",1.0,1.0,"2001-07-25 00:00:00"
314,"2001-07-25 00:00:00","USD","AUD",1.5649,1.5653,"2001-07-25 00:00:00"
315,"2001-07-25 00:00:00","USD","BRL",1.868,1.87,"2001-07-25 00:00:00"
316,"2001-07-25 00:00:00","USD","CAD",1.4757,1.4832,"2001-07-25 00:00:00"
317,"2001-07-25 00:00:00","USD","CNY",8.237,8.2377,"2001-07-25 00:00:00"
318,"2001-07-25 00:00:00","USD","DEM",1.915,1.9153,"2001-07-25 00:00:00"
319,"2001-07-25 00:00:00","USD","EUR",0.979,0.9795,"2001-07-25 00:00:00"
320,"2001-07-25 00:00:00","USD","FRF",6.4227,6.423,"2001-07-25 00:00:00"
321,"2001-07-25 00:00:00","USD","GBP",0.6156,0.6158,"2001-07-25 00:00:00"
322,"2001-07-25 00:00:00","USD","JPY",102.96,103.044,"2001-07-25 00:00:00"
323,"2001-07-25 00:00:00","USD","MXN",9.435,9.442,"2001-07-25 00:00:00"
324,"2001-07-25 00:00:00","USD","SAR",3.7507,3.7597,"2001-07-25 00:00:00"
325,"2001-07-25 00:00:00","USD","VEB",642.5,642.58,"2001-07-25 00:00:00"
326,"2001-07-26 00:00:00","USD","ARS",0.9996,0.9989,"2001-07-26 00:00:00"
327,"2001-07-26 00:00:00","USD","AUD",1.5752,1.5745,"2001-07-26 00:00:00"
328,"2001-07-26 00:00:00","USD","BRL",1.866,1.861,"2001-07-26 00:00:00"
329,"2001-07-26 00:00:00","USD","CAD",1.4779,1.4725,"2001-07-26 00:00:00"
330,"2001-07-26 00:00:00","USD","CNY",8.237,8.237,"2001-07-26 00:00:00"
331,"2001-07-26 00:00:00","USD","DEM",1.9271,1.9265,"2001-07-26 00:00:00"
332,"2001-07-26 00:00:00","USD","EUR",0.9852,0.9847,"2001-07-26 00:00:00"
333,"2001-07-26 00:00:00","USD","FRF",6.4633,6.4631,"2001-07-26 00:00:00"
334,"2001-07-26 00:00:00","USD","GBP",0.6161,0.6159,"2001-07-26 00:00:00"
335,"2001-07-26 00:00:00","USD","JPY",102.42,102.408,"2001-07-26 00:00:00"
336,"2001-07-26 00:00:00","USD","MXN",9.4124,9.4079,"2001-07-26 00:00:00"
337,"2001-07-26 00:00:00","USD","SAR",3.7505,3.7412,"2001-07-26 00:00:00"
338,"2001-07-26 00:00:00","USD","VEB",642.75,642.73,"2001-07-26 00:00:00"
339,"2001-07-27 00:00:00","USD","ARS",0.9996,0.9997,"2001-07-27 00:00:00"
340,"2001-07-27 00:00:00","USD","AUD",1.5768,1.577,"2001-07-27 00:00:00"
341,"2001-07-27 00:00:00","USD","BRL",1.864,1.869,"2001-07-27 00:00:00"
342,"2001-07-27 00:00:00","USD","CAD",1.479,1.4806,"2001-07-27 00:00:00"
343,"2001-07-27 00:00:00","USD","CNY",8.237,8.2376,"2001-07-27 00:00:00"
344,"2001-07-27 00:00:00","USD","DEM",1.9301,1.9311,"2001-07-27 00:00:00"
345,"2001-07-27 00:00:00","USD","EUR",0.9869,0.9869,"2001-07-27 00:00:00"
346,"2001-07-27 00:00:00","USD","FRF",6.4734,6.4736,"2001-07-27 00:00:00"
347,"2001-07-27 00:00:00","USD","GBP",0.6166,0.6169,"2001-07-27 00:00:00"
348,"2001-07-27 00:00:00","USD","JPY",102.35,102.449,"2001-07-27 00:00:00"
349,"2001-07-27 00:00:00","USD","MXN",9.39,9.394,"2001-07-27 00:00:00"
350,"2001-07-27 00:00:00","USD","SAR",3.7507,3.7538,"2001-07-27 00:00:00"
351,"2001-07-27 00:00:00","USD","VEB",642.5,642.5399,"2001-07-27 00:00:00"
352,"2001-07-28 00:00:00","USD","ARS",0.9996,0.9993,"2001-07-28 00:00:00"
353,"2001-07-28 00:00:00","USD","AUD",1.5743,1.574,"2001-07-28 00:00:00"
354,"2001-07-28 00:00:00","USD","BRL",1.864,1.856,"2001-07-28 00:00:00"
355,"2001-07-28 00:00:00","USD","CAD",1.4774,1.477,"2001-07-28 00:00:00"
356,"2001-07-28 00:00:00","USD","CNY",8.237,8.237,"2001-07-28 00:00:00"
357,"2001-07-28 00:00:00","USD","DEM",1.9305,1.9298,"2001-07-28 00:00:00"
358,"2001-07-28 00:00:00","USD","EUR",0.987,0.9864,"2001-07-28 00:00:00"
359,"2001-07-28 00:00:00","USD","FRF",6.4748,6.4743,"2001-07-28 00:00:00"
360,"2001-07-28 00:00:00","USD","GBP",0.6168,0.6159,"2001-07-28 00:00:00"
361,"2001-07-28 00:00:00","USD","JPY",102.42,102.409,"2001-07-28 00:00:00"
362,"2001-07-28 00:00:00","USD","MXN",9.39,9.38,"2001-07-28 00:00:00"
363,"2001-07-28 00:00:00","USD","SAR",3.7507,3.744,"2001-07-28 00:00:00"
364,"2001-07-28 00:00:00","USD","VEB",642.5,642.5,"2001-07-28 00:00:00"
365,"2001-07-29 00:00:00","USD","ARS",0.9996,1.0002,"2001-07-29 00:00:00"
366,"2001-07-29 00:00:00","USD","AUD",1.5743,1.5748,"2001-07-29 00:00:00"
367,"2001-07-29 00:00:00","USD","BRL",1.857,1.86,"2001-07-29 00:00:00"
368,"2001-07-29 00:00:00","USD","CAD",1.4792,1.4835,"2001-07-29 00:00:00"
369,"2001-07-29 00:00:00","USD","CNY",8.237,8.2376,"2001-07-29 00:00:00"
370,"2001-07-29 00:00:00","USD","DEM",1.9317,1.9319,"2001-07-29 00:00:00"
371,"2001-07-29 00:00:00","USD","EUR",0.9877,0.9885,"2001-07-29 00:00:00"
372,"2001-07-29 00:00:00","USD","FRF",6.4786,6.4791,"2001-07-29 00:00:00"
373,"2001-07-29 00:00:00","USD","GBP",0.616,0.6162,"2001-07-29 00:00:00"
374,"2001-07-29 00:00:00","USD","JPY",102.68,102.768,"2001-07-29 00:00:00"
375,"2001-07-29 00:00:00","USD","MXN",9.4169,9.425,"2001-07-29 00:00:00"
376,"2001-07-29 00:00:00","USD","SAR",3.7507,3.753,"2001-07-29 00:00:00"
377,"2001-07-29 00:00:00","USD","VEB",643.0,643.0099,"2001-07-29 00:00:00"
378,"2001-07-30 00:00:00","USD","ARS",0.9996,0.999,"2001-07-30 00:00:00"
379,"2001-07-30 00:00:00","USD","AUD",1.5741,1.5738,"2001-07-30 00:00:00"
380,"2001-07-30 00:00:00","USD","BRL",1.848,1.841,"2001-07-30 00:00:00"
381,"2001-07-30 00:00:00","USD","CAD",1.4812,1.4774,"2001-07-30 00:00:00"
382,"2001-07-30 00:00:00","USD","CNY",8.2794,8.2789,"2001-07-30 00:00:00"
383,"2001-07-30 00:00:00","USD","DEM",1.9441,1.9437,"2001-07-30 00:00:00"
384,"2001-07-30 00:00:00","USD","EUR",0.9939,0.9936,"2001-07-30 00:00:00"
385,"2001-07-30 00:00:00","USD","FRF",6.5204,6.5199,"2001-07-30 00:00:00"
386,"2001-07-30 00:00:00","USD","GBP",0.619,0.6189,"2001-07-30 00:00:00"
387,"2001-07-30 00:00:00","USD","JPY",103.36,103.298,"2001-07-30 00:00:00"
388,"2001-07-30 00:00:00","USD","MXN",9.4139,9.406,"2001-07-30 00:00:00"
389,"2001-07-30 00:00:00","USD","SAR",3.7507,3.7458,"2001-07-30 00:00:00"
390,"2001-07-30 00:00:00","USD","VEB",643.8999,643.7999,"2001-07-30 00:00:00"
391,"2001-07-31 00:00:00","USD","ARS",0.9996,1.0001,"2001-07-31 00:00:00"
392,"2001-07-31 00:00:00","USD","AUD",1.5748,1.5749,"2001-07-31 00:00:00"
393,"2001-07-31 00:00:00","USD","BRL",1.852,1.858,"2001-07-31 00:00:00"
394,"2001-07-31 00:00:00","USD","CAD",1.4842,1.4857,"2001-07-31 00:00:00"
395,"2001-07-31 00:00:00","USD","CNY",8.2794,8.2799,"2001-07-31 00:00:00"
396,"2001-07-31 00:00:00","USD","DEM",1.949,1.9494,"2001-07-31 00:00:00"
397,"2001-07-31 00:00:00","USD","EUR",0.9965,0.9967,"2001-07-31 00:00:00"
398,"2001-07-31 00:00:00","USD","FRF",6.5366,6.5368,"2001-07-31 00:00:00"
399,"2001-07-31 00:00:00","USD","GBP",0.6226,0.6227,"2001-07-31 00:00:00"
400,"2001-07-31 00:00:00","USD","JPY",103.58,103.631,"2001-07-31 00:00:00"
401,"2001-07-31 00:00:00","USD","MXN",9.3819,9.3889,"2001-07-31 00:00:00"
402,"2001-07-31 00:00:00","USD","SAR",3.7507,3.7534,"2001-07-31 00:00:00"
403,"2001-07-31 00:00:00","USD","VEB",644.0,644.0299,"2001-07-31 00:00:00"
404,"2001-08-01 00:00:00","USD","ARS",0.9996,0.9989,"2001-08-01 00:00:00"
405,"2001-08-01 00:00:00","USD","AUD",1.5601,1.5593,"2001-08-01 00:00:00"
406,"2001-08-01 00:00:00","USD","BRL",1.8425,1.837,"2001-08-01 00:00:00"
407,"2001-08-01 00:00:00","USD","CAD",1.4782,1.4773,"2001-08-01 00:00:00"
408,"2001-08-01 00:00:00","USD","CNY",8.2794,8.2788,"2001-08-01 00:00:00"
409,"2001-08-01 00:00:00","USD","DEM",1.928,1.9271,"2001-08-01 00:00:00"
410,"2001-08-01 00:00:00","USD","EUR",0.9858,0.9854,"2001-08-01 00:00:00"
411,"2001-08-01 00:00:00","USD","FRF",6.4664,6.4661,"2001-08-01 00:00:00"
412,"2001-08-01 00:00:00","USD","GBP",0.6198,0.6189,"2001-08-01 00:00:00"
413,"2001-08-01 00:00:00","USD","JPY",103.0,102.995,"2001-08-01 00:00:00"
414,"2001-08-01 00:00:00","USD","MXN",9.365,9.3559,"2001-08-01 00:00:00"
415,"2001-08-01 00:00:00","USD","SAR",3.7505,3.7467,"2001-08-01 00:00:00"
416,"2001-08-01 00:00:00","USD","VEB",644.0,643.9299,"2001-08-01 00:00:00"
417,"2001-08-02 00:00:00","USD","ARS",0.9996,1.0004,"2001-08-02 00:00:00"
418,"2001-08-02 00:00:00","USD","AUD",1.5564,1.5568,"2001-08-02 00:00:00"
419,"2001-08-02 00:00:00","USD","BRL",1.8169,1.822,"2001-08-02 00:00:00"
420,"2001-08-02 00:00:00","USD","CAD",1.4778,1.48,"2001-08-02 00:00:00"
421,"2001-08-02 00:00:00","USD","CNY",8.2794,8.2796,"2001-08-02 00:00:00"
422,"2001-08-02 00:00:00","USD","DEM",1.9145,1.9147,"2001-08-02 00:00:00"
423,"2001-08-02 00:00:00","USD","EUR",0.9788,0.9797,"2001-08-02 00:00:00"
424,"2001-08-02 00:00:00","USD","FRF",6.4208,6.4211,"2001-08-02 00:00:00"
425,"2001-08-02 00:00:00","USD","GBP",0.6205,0.621,"2001-08-02 00:00:00"
426,"2001-08-02 00:00:00","USD","JPY",103.1,103.119,"2001-08-02 00:00:00"
427,"2001-08-02 00:00:00","USD","MXN",9.3399,9.343,"2001-08-02 00:00:00"
428,"2001-08-02 00:00:00","USD","SAR",3.7505,3.7605,"2001-08-02 00:00:00"
429,"2001-08-02 00:00:00","USD","VEB",644.25,644.33,"2001-08-02 00:00:00"
430,"2001-08-03 00:00:00","USD","ARS",0.9996,0.999,"2001-08-03 00:00:00"
431,"2001-08-03 00:00:00","USD","AUD",1.5564,1.5557,"2001-08-03 00:00:00"
432,"2001-08-03 00:00:00","USD","BRL",1.8109,1.804,"2001-08-03 00:00:00"
433,"2001-08-03 00:00:00","USD","CAD",1.4755,1.4711,"2001-08-03 00:00:00"
434,"2001-08-03 00:00:00","USD","CNY",8.2794,8.2786,"2001-08-03 00:00:00"
435,"2001-08-03 00:00:00","USD","DEM",1.9413,1.9403,"2001-08-03 00:00:00"
436,"2001-08-03 00:00:00","USD","EUR",0.9926,0.9918,"2001-08-03 00:00:00"
437,"2001-08-03 00:00:00","USD","FRF",6.5106,6.5098,"2001-08-03 00:00:00"
438,"2001-08-03 00:00:00","USD","GBP",0.6231,0.6226,"2001-08-03 00:00:00"
439,"2001-08-03 00:00:00","USD","JPY",103.28,103.262,"2001-08-03 00:00:00"
440,"2001-08-03 00:00:00","USD","MXN",9.3399,9.3379,"2001-08-03 00:00:00"
441,"2001-08-03 00:00:00","USD","SAR",3.7507,3.7486,"2001-08-03 00:00:00"
442,"2001-08-03 00:00:00","USD","VEB",644.05,644.0,"2001-08-03 00:00:00"
443,"2001-08-04 00:00:00","USD","ARS",0.9996,0.9997,"2001-08-04 00:00:00"
444,"2001-08-04 00:00:00","USD","AUD",1.5564,1.557,"2001-08-04 00:00:00"
445,"2001-08-04 00:00:00","USD","BRL",1.8109,1.82,"2001-08-04 00:00:00"
446,"2001-08-04 00:00:00","USD","CAD",1.4777,1.4859,"2001-08-04 00:00:00"
447,"2001-08-04 00:00:00","USD","CNY",8.2794,8.2797,"2001-08-04 00:00:00"
448,"2001-08-04 00:00:00","USD","DEM",1.94,1.9403,"2001-08-04 00:00:00"
449,"2001-08-04 00:00:00","USD","EUR",0.9919,0.9925,"2001-08-04 00:00:00"
450,"2001-08-04 00:00:00","USD","FRF",6.5068,6.5072,"2001-08-04 00:00:00"
451,"2001-08-04 00:00:00","USD","GBP",0.6228,0.623,"2001-08-04 00:00:00"
452,"2001-08-04 00:00:00","USD","JPY",103.17,103.179,"2001-08-04 00:00:00"
453,"2001-08-04 00:00:00","USD","MXN",9.3399,9.348,"2001-08-04 00:00:00"
454,"2001-08-04 00:00:00","USD","SAR",3.7507,3.7551,"2001-08-04 00:00:00"
455,"2001-08-04 00:00:00","USD","VEB",644.05,644.0599,"2001-08-04 00:00:00"
456,"2001-08-05 00:00:00","USD","ARS",0.9996,0.9991,"2001-08-05 00:00:00"
457,"2001-08-05 00:00:00","USD","AUD",1.5579,1.5573,"2001-08-05 00:00:00"
458,"2001-08-05 00:00:00","USD","BRL",1.8109,1.8009,"2001-08-05 00:00:00"
459,"2001-08-05 00:00:00","USD","CAD",1.4801,1.4726,"2001-08-05 00:00:00"
460,"2001-08-05 00:00:00","USD","CNY",8.2794,8.2789,"2001-08-05 00:00:00"
461,"2001-08-05 00:00:00","USD","DEM",1.9399,1.9391,"2001-08-05 00:00:00"
462,"2001-08-05 00:00:00","USD","EUR",0.9919,0.9917,"2001-08-05 00:00:00"
463,"2001-08-05 00:00:00","USD","FRF",6.5061,6.5061,"2001-08-05 00:00:00"
464,"2001-08-05 00:00:00","USD","GBP",0.6225,0.622,"2001-08-05 00:00:00"
465,"2001-08-05 00:00:00","USD","JPY",102.91,102.821,"2001-08-05 00:00:00"
466,"2001-08-05 00:00:00","USD","MXN",9.3399,9.335,"2001-08-05 00:00:00"
467,"2001-08-05 00:00:00","USD","SAR",3.7507,3.7446,"2001-08-05 00:00:00"
468,"2001-08-05 00:00:00","USD","VEB",644.05,644.0499,"2001-08-05 00:00:00"
469,"2001-08-06 00:00:00","USD","ARS",0.9996,1.0004,"2001-08-06 00:00:00"
470,"2001-08-06 00:00:00","USD","AUD",1.5551,1.5551,"2001-08-06 00:00:00"
471,"2001-08-06 00:00:00","USD","BRL",1.827,1.833,"2001-08-06 00:00:00"
472,"2001-08-06 00:00:00","USD","CAD",1.4802,1.4825,"2001-08-06 00:00:00"
473,"2001-08-06 00:00:00","USD","CNY",8.2794,8.28,"2001-08-06 00:00:00"
474,"2001-08-06 00:00:00","USD","DEM",1.9374,1.9375,"2001-08-06 00:00:00"
475,"2001-08-06 00:00:00","USD","EUR",0.9906,0.9913,"2001-08-06 00:00:00"
476,"2001-08-06 00:00:00","USD","FRF",6.4977,6.4981,"2001-08-06 00:00:00"
477,"2001-08-06 00:00:00","USD","GBP",0.6212,0.6216,"2001-08-06 00:00:00"
478,"2001-08-06 00:00:00","USD","JPY",102.2,102.22,"2001-08-06 00:00:00"
479,"2001-08-06 00:00:00","USD","MXN",9.319,9.3239,"2001-08-06 00:00:00"
480,"2001-08-06 00:00:00","USD","SAR",3.7507,3.7591,"2001-08-06 00:00:00"
481,"2001-08-06 00:00:00","USD","VEB",644.25,644.33,"2001-08-06 00:00:00"
482,"2001-08-07 00:00:00","USD","ARS",0.9996,0.9991,"2001-08-07 00:00:00"
483,"2001-08-07 00:00:00","USD","AUD",1.5516,1.5508,"2001-08-07 00:00:00"
484,"2001-08-07 00:00:00","USD","BRL",1.821,1.818,"2001-08-07 00:00:00"
485,"2001-08-07 00:00:00","USD","CAD",1.4772,1.4712,"2001-08-07 00:00:00"
486,"2001-08-07 00:00:00","USD","CNY",8.2794,8.2794,"2001-08-07 00:00:00"
487,"2001-08-07 00:00:00","USD","DEM",1.9402,1.9395,"2001-08-07 00:00:00"
488,"2001-08-07 00:00:00","USD","EUR",0.992,0.9917,"2001-08-07 00:00:00"
489,"2001-08-07 00:00:00","USD","FRF",6.5075,6.5065,"2001-08-07 00:00:00"
490,"2001-08-07 00:00:00","USD","GBP",0.621,0.6206,"2001-08-07 00:00:00"
491,"2001-08-07 00:00:00","USD","JPY",101.72,101.646,"2001-08-07 00:00:00"
492,"2001-08-07 00:00:00","USD","MXN",9.317,9.3119,"2001-08-07 00:00:00"
493,"2001-08-07 00:00:00","USD","SAR",3.7505,3.7462,"2001-08-07 00:00:00"
494,"2001-08-07 00:00:00","USD","VEB",645.0099,644.95,"2001-08-07 00:00:00"
495,"2001-08-08 00:00:00","USD","ARS",0.9996,1.0,"2001-08-08 00:00:00"
496,"2001-08-08 00:00:00","USD","AUD",1.5528,1.5529,"2001-08-08 00:00:00"
497,"2001-08-08 00:00:00","USD","BRL",1.83,1.833,"2001-08-08 00:00:00"
498,"2001-08-08 00:00:00","USD","CAD",1.4755,1.4782,"2001-08-08 00:00:00"
499,"2001-08-08 00:00:00","USD","CNY",8.2795,8.2797,"2001-08-08 00:00:00"
500,"2001-08-08 00:00:00","USD","DEM",1.9379,1.9387,"2001-08-08 00:00:00"
501,"2001-08-08 00:00:00","USD","EUR",0.9909,0.9909,"2001-08-08 00:00:00"
502,"2001-08-08 00:00:00","USD","FRF",6.4997,6.5007,"2001-08-08 00:00:00"
503,"2001-08-08 00:00:00","USD","GBP",0.6211,0.6212,"2001-08-08 00:00:00"
504,"2001-08-08 00:00:00","USD","JPY",101.65,101.739,"2001-08-08 00:00:00"
505,"2001-08-08 00:00:00","USD","MXN",9.38,9.384,"2001-08-08 00:00:00"
506,"2001-08-08 00:00:00","USD","SAR",3.7505,3.7566,"2001-08-08 00:00:00"
507,"2001-08-08 00:00:00","USD","VEB",645.5,645.5099,"2001-08-08 00:00:00"
508,"2001-08-09 00:00:00","USD","ARS",0.9996,0.9993,"2001-08-09 00:00:00"
509,"2001-08-09 00:00:00","USD","AUD",1.5551,1.5548,"2001-08-09 00:00:00"
510,"2001-08-09 00:00:00","USD","BRL",1.833,1.83,"2001-08-09 00:00:00"
511,"2001-08-09 00:00:00","USD","CAD",1.47,1.4616,"2001-08-09 00:00:00"
512,"2001-08-09 00:00:00","USD","CNY",8.2794,8.2792,"2001-08-09 00:00:00"
513,"2001-08-09 00:00:00","USD","DEM",1.9301,1.9295,"2001-08-09 00:00:00"
514,"2001-08-09 00:00:00","USD","EUR",0.9869,0.9868,"2001-08-09 00:00:00"
515,"2001-08-09 00:00:00","USD","FRF",6.4734,6.4734,"2001-08-09 00:00:00"
516,"2001-08-09 00:00:00","USD","GBP",0.6182,0.6178,"2001-08-09 00:00:00"
517,"2001-08-09 00:00:00","USD","JPY",102.8,102.717,"2001-08-09 00:00:00"
518,"2001-08-09 00:00:00","USD","MXN",9.425,9.4199,"2001-08-09 00:00:00"
519,"2001-08-09 00:00:00","USD","SAR",3.7505,3.7496,"2001-08-09 00:00:00"
520,"2001-08-09 00:00:00","USD","VEB",646.0099,645.9099,"2001-08-09 00:00:00"
521,"2001-08-10 00:00:00","USD","ARS",0.9996,1.0004,"2001-08-10 00:00:00"
522,"2001-08-10 00:00:00","USD","AUD",1.5549,1.5559,"2001-08-10 00:00:00"
523,"2001-08-10 00:00:00","USD","BRL",1.832,1.84,"2001-08-10 00:00:00"
524,"2001-08-10 00:00:00","USD","CAD",1.4679,1.4773,"2001-08-10 00:00:00"
525,"2001-08-10 00:00:00","USD","CNY",8.2794,8.2799,"2001-08-10 00:00:00"
526,"2001-08-10 00:00:00","USD","DEM",1.9298,1.93,"2001-08-10 00:00:00"
527,"2001-08-10 00:00:00","USD","EUR",0.9867,0.987,"2001-08-10 00:00:00"
528,"2001-08-10 00:00:00","USD","FRF",6.4722,6.4732,"2001-08-10 00:00:00"
529,"2001-08-10 00:00:00","USD","GBP",0.618,0.6189,"2001-08-10 00:00:00"
530,"2001-08-10 00:00:00","USD","JPY",102.94,102.968,"2001-08-10 00:00:00"
531,"2001-08-10 00:00:00","USD","MXN",9.435,9.4369,"2001-08-10 00:00:00"
532,"2001-08-10 00:00:00","USD","SAR",3.7505,3.7559,"2001-08-10 00:00:00"
533,"2001-08-10 00:00:00","USD","VEB",646.25,646.25,"2001-08-10 00:00:00"
534,"2001-08-11 00:00:00","USD","ARS",0.9996,0.9991,"2001-08-11 00:00:00"
535,"2001-08-11 00:00:00","USD","AUD",1.5538,1.5538,"2001-08-11 00:00:00"
536,"2001-08-11 00:00:00","USD","BRL",1.832,1.825,"2001-08-11 00:00:00"
537,"2001-08-11 00:00:00","USD","CAD",1.468,1.4674,"2001-08-11 00:00:00"
538,"2001-08-11 00:00:00","USD","CNY",8.2794,8.2792,"2001-08-11 00:00:00"
539,"2001-08-11 00:00:00","USD","DEM",1.9317,1.9314,"2001-08-11 00:00:00"
540,"2001-08-11 00:00:00","USD","EUR",0.9877,0.9874,"2001-08-11 00:00:00"
541,"2001-08-11 00:00:00","USD","FRF",6.4786,6.4783,"2001-08-11 00:00:00"
542,"2001-08-11 00:00:00","USD","GBP",0.6191,0.619,"2001-08-11 00:00:00"
543,"2001-08-11 00:00:00","USD","JPY",102.91,102.869,"2001-08-11 00:00:00"
544,"2001-08-11 00:00:00","USD","MXN",9.435,9.432,"2001-08-11 00:00:00"
545,"2001-08-11 00:00:00","USD","SAR",3.7505,3.7458,"2001-08-11 00:00:00"
546,"2001-08-11 00:00:00","USD","VEB",646.25,646.21,"2001-08-11 00:00:00"
547,"2001-08-12 00:00:00","USD","ARS",0.9996,1.0003,"2001-08-12 00:00:00"
548,"2001-08-12 00:00:00","USD","AUD",1.5528,1.5531,"2001-08-12 00:00:00"
549,"2001-08-12 00:00:00","USD","BRL",1.8285,1.833,"2001-08-12 00:00:00"
550,"2001-08-12 00:00:00","USD","CAD",1.464,1.4646,"2001-08-12 00:00:00"
551,"2001-08-12 00:00:00","USD","CNY",8.2796,8.2805,"2001-08-12 00:00:00"
552,"2001-08-12 00:00:00","USD","DEM",1.9311,1.9319,"2001-08-12 00:00:00"
553,"2001-08-12 00:00:00","USD","EUR",0.9874,0.9879,"2001-08-12 00:00:00"
554,"2001-08-12 00:00:00","USD","FRF",6.4767,6.4776,"2001-08-12 00:00:00"
555,"2001-08-12 00:00:00","USD","GBP",0.6192,0.6199,"2001-08-12 00:00:00"
556,"2001-08-12 00:00:00","USD","JPY",102.54,102.552,"2001-08-12 00:00:00"
557,"2001-08-12 00:00:00","USD","MXN",9.4755,9.48,"2001-08-12 00:00:00"
558,"2001-08-12 00:00:00","USD","SAR",3.7505,3.7557,"2001-08-12 00:00:00"
559,"2001-08-12 00:00:00","USD","VEB",647.0,647.0299,"2001-08-12 00:00:00"
560,"2001-08-13 00:00:00","USD","ARS",0.9996,0.9995,"2001-08-13 00:00:00"
561,"2001-08-13 00:00:00","USD","AUD",1.5528,1.5527,"2001-08-13 00:00:00"
562,"2001-08-13 00:00:00","USD","BRL",1.8285,1.821,"2001-08-13 00:00:00"
563,"2001-08-13 00:00:00","USD","CAD",1.464,1.4633,"2001-08-13 00:00:00"
564,"2001-08-13 00:00:00","USD","CNY",8.2796,8.2795,"2001-08-13 00:00:00"
565,"2001-08-13 00:00:00","USD","DEM",1.9311,1.9307,"2001-08-13 00:00:00"
566,"2001-08-13 00:00:00","USD","EUR",0.9874,0.9874,"2001-08-13 00:00:00"
567,"2001-08-13 00:00:00","USD","FRF",6.4767,6.4759,"2001-08-13 00:00:00"
568,"2001-08-13 00:00:00","USD","GBP",0.6192,0.6183,"2001-08-13 00:00:00"
569,"2001-08-13 00:00:00","USD","JPY",102.54,102.483,"2001-08-13 00:00:00"
570,"2001-08-13 00:00:00","USD","MXN",9.4755,9.4689,"2001-08-13 00:00:00"
571,"2001-08-13 00:00:00","USD","SAR",3.7505,3.746,"2001-08-13 00:00:00"
572,"2001-08-13 00:00:00","USD","VEB",647.0,646.95,"2001-08-13 00:00:00"
573,"2001-08-14 00:00:00","USD","ARS",0.9999,0.9999,"2001-08-14 00:00:00"
574,"2001-08-14 00:00:00","USD","AUD",1.548,1.5481,"2001-08-14 00:00:00"
575,"2001-08-14 00:00:00","USD","BRL",1.83,1.837,"2001-08-14 00:00:00"
576,"2001-08-14 00:00:00","USD","CAD",1.4509,1.4544,"2001-08-14 00:00:00"
577,"2001-08-14 00:00:00","USD","CNY",8.2805,8.2814,"2001-08-14 00:00:00"
578,"2001-08-14 00:00:00","USD","DEM",1.9427,1.9435,"2001-08-14 00:00:00"
579,"2001-08-14 00:00:00","USD","EUR",0.9932,0.9933,"2001-08-14 00:00:00"
580,"2001-08-14 00:00:00","USD","FRF",6.5155,6.516,"2001-08-14 00:00:00"
581,"2001-08-14 00:00:00","USD","GBP",0.6195,0.62,"2001-08-14 00:00:00"
582,"2001-08-14 00:00:00","USD","JPY",102.4,102.496,"2001-08-14 00:00:00"
583,"2001-08-14 00:00:00","USD","MXN",9.4656,9.471,"2001-08-14 00:00:00"
584,"2001-08-14 00:00:00","USD","SAR",3.7505,3.7538,"2001-08-14 00:00:00"
585,"2001-08-14 00:00:00","USD","VEB",648.0,648.0599,"2001-08-14 00:00:00"
586,"2001-08-15 00:00:00","USD","ARS",0.9998,0.999,"2001-08-15 00:00:00"
